,Unnamed: 0,Date,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,uv,ROH,NH4
778,4355,2021-07-13 20:06:28.000,14.5761,121.0801,1.08,8.2,163,46.2957,10,13,13,10,13,13,1929,541,61,3,0,0,762.5,0.0,0.0,0.0,0,0
779,4356,2021-07-13 20:06:30.000,14.5761,121.08,1.01,8.2,170,41.4465,11,14,14,11,14,14,2136,601,60,2,0,0,746.88,0.0,0.0,0.0,0,0
780,4357,2021-07-13 20:06:32.000,14.5761,121.08,1.24,8.8,125,35.7177,13,17,17,13,17,17,2439,694,72,3,0,0,825.0,0.0,0.0,0.0,0,0
781,4358,2021-07-13 20:06:32.000,14.5761,121.08,1.24,8.8,95,24.1308,16,20,21,16,20,21,2898,832,83,3,1,1,731.25,0.0,0.0,0.0,0,0
782,4359,2021-07-13 20:06:36.000,14.5761,121.08,1.12,8.8,87,20.8849,14,18,19,14,18,19,2850,799,77,2,1,1,762.5,0.0,0.0,0.0,0,0
783,4360,2021-07-13 20:06:38.000,14.5761,121.08,1.0,8.8,54,12.6104,16,21,22,16,21,22,3021,852,89,2,1,1,778.13,0.0,0.0,0.0,0,0
784,4361,2021-07-13 20:06:40.000,14.5761,121.08,0.21,8.8,32,9.4861,17,23,24,17,23,24,3288,930,97,2,1,1,762.5,0.0,0.0,0.0,0,0
785,4362,2021-07-13 20:06:42.000,14.5761,121.08,0.16,9.1,84,18.9342,18,24,25,18,24,25,3543,1008,105,2,1,1,884.38,0.0,0.0,0.0,0,0
786,4363,2021-07-13 20:06:43.000,14.5761,121.08,0.16,9.2,91,21.4736,18,24,25,18,24,25,3543,1008,105,2,1,1,793.75,0.0,0.0,0.0,0,0
787,4364,2021-07-13 20:06:46.000,14.5761,121.08,0.44,9.2,4,0.6963,20,26,27,19,26,27,3789,1083,120,3,2,2,746.88,0.0,0.0,0.0,0,0
788,4365,2021-07-13 20:06:48.000,14.5761,121.08,0.61,9.3,45,9.6717,21,27,28,20,27,28,4014,1143,117,2,2,2,778.13,0.0,0.0,0.0,0,0
789,4366,2021-07-13 20:06:50.000,14.5761,121.08,0.96,9.3,96,19.3331,21,27,28,20,27,28,4014,1143,117,2,2,2,778.13,0.0,0.0,0.0,0,0
790,4367,2021-07-13 20:06:52.000,14.5761,121.08,1.5,9.3,148,19.6501,22,27,31,21,27,31,4158,1176,130,6,3,3,778.13,0.0,0.0,0.0,0,0
791,4368,2021-07-13 20:06:53.000,14.5761,121.08,1.5,9.4,79,16.7975,22,29,32,21,29,32,4200,1183,139,7,3,3,762.5,0.0,0.0,0.0,0,0
792,4369,2021-07-13 20:06:56.000,14.576,121.08,1.13,9.4,95,26.7382,23,29,31,22,29,31,4209,1192,133,6,2,2,746.88,0.0,0.0,0.0,0,0
793,4370,2021-07-13 20:06:58.000,14.576,121.08,1.28,9.5,106,36.2298,23,29,31,22,29,31,4209,1192,133,6,2,2,793.75,0.0,0.0,0.0,0,0
794,4371,2021-07-13 20:07:00.000,14.576,121.08,1.12,9.5,116,39.2939,23,29,32,22,29,32,4260,1212,132,7,2,2,731.25,0.0,0.0,0.0,0,0
795,4372,2021-07-13 20:07:01.000,14.576,121.08,1.12,9.6,135,44.8214,23,29,32,22,29,32,4170,1189,135,8,2,2,762.5,0.0,0.0,0.0,0,0
796,4373,2021-07-13 20:07:03.000,14.576,121.08,1.12,9.7,175,65.1735,23,29,32,22,29,32,4170,1189,135,8,2,2,762.5,0.0,0.0,0.0,0,0
797,4374,2021-07-13 20:07:03.000,14.576,121.08,1.12,9.7,200,76.7779,21,27,30,20,27,30,3972,1118,127,9,2,2,778.13,0.0,0.0,0.0,0,0
798,4375,2021-07-13 20:07:07.000,14.576,121.0799,1.12,9.7,199,76.606,20,25,27,20,25,27,3690,1029,113,9,2,2,746.88,0.0,0.0,0.0,0,0
799,4376,2021-07-13 20:07:09.000,14.576,121.0799,1.12,9.7,159,54.5859,18,23,26,18,23,26,3453,957,111,9,2,2,762.5,0.0,0.0,0.0,0,0
800,4377,2021-07-13 20:07:12.000,14.5759,121.0799,1.93,9.8,128,37.4639,18,23,26,18,23,26,3453,957,111,9,2,2,778.13,0.0,0.0,0.0,0,0
801,4378,2021-07-13 20:07:13.000,14.5759,121.0799,1.93,9.9,21,4.5486,17,22,23,17,22,23,3270,900,102,9,1,1,746.88,0.0,0.0,0.0,0,0
802,4379,2021-07-13 20:07:16.000,14.5759,121.0799,1.13,9.9,84,18.9342,15,20,22,15,20,22,3027,834,103,9,1,1,746.88,0.0,0.0,0.0,0,0
803,4380,2021-07-13 20:07:17.000,14.5759,121.0799,1.13,10.1,58,10.8816,15,20,22,15,20,22,3027,834,103,9,1,1,762.5,0.0,0.0,0.0,0,0
804,4381,2021-07-13 20:07:20.000,14.5759,121.0799,1.39,10.1,48,6.85,14,19,19,14,19,19,2775,766,83,6,0,0,778.13,0.0,0.0,0.0,0,0
805,4382,2021-07-13 20:07:21.000,14.5759,121.0799,1.39,10.2,27,1.7662,13,17,17,13,17,17,2589,715,72,5,0,0,746.88,0.0,0.0,0.0,0,0
806,4383,2021-07-13 20:07:23.000,14.5759,121.0799,1.39,10.3,28,0.8861,12,16,16,12,16,16,2376,650,67,5,0,0,746.88,0.0,0.0,0.0,0,0
807,4384,2021-07-13 20:07:23.000,14.5759,121.0799,1.39,10.3,7,0.5077,12,16,16,12,16,16,2376,650,67,5,0,0,746.88,0.0,0.0,0.0,0,0
808,4385,2021-07-13 20:07:27.000,14.5758,121.0799,1.39,10.3,18,0.9734,11,14,14,11,14,14,2172,594,68,4,0,0,746.88,0.0,0.0,0.0,0,0
809,4386,2021-07-13 20:07:30.000,14.5758,121.0798,1.79,10.3,71,2.0132,10,12,12,10,12,12,1929,528,53,3,0,0,746.88,0.0,0.0,0.0,0,0
810,4387,2021-07-13 20:07:31.000,14.5758,121.0798,1.79,10.3,34,2.1783,10,12,12,10,12,12,1929,528,53,3,0,0,746.88,0.0,0.0,0.0,0,0
811,4388,2021-07-13 20:07:33.000,14.5758,121.0798,1.79,10.4,42,3.5344,8,10,10,8,10,10,1680,472,44,2,0,0,762.5,0.0,0.0,0.0,0,0
812,4389,2021-07-13 20:07:36.000,14.5758,121.0798,1.64,10.4,59,4.6684,8,10,10,8,10,10,1629,467,43,2,0,0,731.25,0.0,0.0,0.0,0,0
813,4390,2021-07-13 20:07:38.000,14.5758,121.0798,1.45,10.6,138,17.0953,8,10,10,8,10,10,1611,458,39,2,0,0,746.88,0.0,0.0,0.0,0,0
814,4391,2021-07-13 20:07:39.000,14.5758,121.0798,1.45,10.7,138,13.0066,8,10,10,8,10,10,1611,458,39,2,0,0,778.13,0.0,0.0,0.0,0,0
815,4392,2021-07-13 20:07:42.000,14.5758,121.0798,1.77,10.7,267,47.5768,9,10,10,9,10,10,1659,475,42,1,0,0,746.88,0.0,0.0,0.0,0,0
816,4393,2021-07-13 20:07:43.000,14.5757,121.0798,1.77,10.7,283,57.6032,8,9,9,8,9,9,1644,470,42,1,0,0,731.25,0.0,0.0,0.0,0,0
817,4394,2021-07-13 20:07:46.000,14.5757,121.0798,1.91,10.7,404,94.59,8,9,9,8,9,9,1644,470,42,1,0,0,746.88,0.0,0.0,0.0,0,0
818,4395,2021-07-13 20:07:47.000,14.5757,121.0798,1.91,10.9,440,87.865,9,10,10,9,10,10,1650,474,45,0,0,0,853.13,0.0,0.0,0.0,0,0
819,4396,2021-07-13 20:07:49.000,14.5757,121.0797,1.91,11.0,391,85.0861,8,10,10,8,10,10,1590,453,47,1,0,0,746.88,0.0,0.0,0.0,0,0
820,4397,2021-07-13 20:07:51.000,14.5757,121.0797,1.91,11.1,361,72.9627,8,10,10,8,10,10,1611,453,47,1,0,0,731.25,0.0,0.0,0.0,0,0
821,4398,2021-07-13 20:07:53.000,14.5757,121.0797,1.91,11.2,424,74.1233,8,10,10,8,10,10,1611,453,47,1,0,0,731.25,0.0,0.0,0.0,0,0
822,4399,2021-07-13 20:07:56.000,14.5757,121.0797,1.23,11.2,317,48.4195,7,9,9,7,9,9,1491,416,43,1,0,0,731.25,0.0,0.0,0.0,0,0
823,4400,2021-07-13 20:07:58.000,14.5757,121.0797,1.76,11.4,214,24.059,7,9,9,7,9,9,1431,400,41,1,0,0,825.0,0.0,0.0,0.0,0,0
824,4401,2021-07-13 20:08:00.000,14.5757,121.0797,1.76,11.6,197,30.0276,7,9,9,7,9,9,1425,392,46,1,0,0,746.88,0.0,0.0,0.0,0,0
825,4402,2021-07-13 20:08:02.000,14.5757,121.0797,0.89,11.6,104,13.6501,7,9,9,7,9,9,1425,392,46,1,0,0,762.5,0.0,0.0,0.0,0,0
826,4403,2021-07-13 20:08:03.000,14.5757,121.0797,0.89,11.6,193,40.8947,6,9,9,6,9,9,1401,380,49,1,0,0,746.88,0.0,0.0,0.0,0,0
827,4404,2021-07-13 20:08:03.000,14.5757,121.0797,0.89,11.6,186,40.205,6,8,8,6,8,8,1344,367,50,1,0,0,731.25,0.0,0.0,0.0,0,0
828,4405,2021-07-13 20:08:03.000,14.5757,121.0797,0.89,11.6,193,41.3167,6,8,8,6,8,8,1344,367,50,1,0,0,825.0,0.0,0.0,0.0,0,0
829,4406,2021-07-13 20:08:03.000,14.5757,121.0797,0.89,11.6,192,40.5098,6,8,8,6,8,8,1239,338,47,1,0,0,746.88,0.0,0.0,0.0,0,0
830,4407,2021-07-13 20:08:03.000,14.5757,121.0797,0.89,11.6,184,38.275,6,8,8,6,8,8,1245,341,50,1,0,0,731.25,0.0,0.0,0.0,0,0
831,4408,2021-07-13 20:08:03.000,14.5757,121.0797,0.89,11.6,117,15.2923,5,8,8,5,8,8,1218,326,50,1,0,0,731.25,0.0,0.0,0.0,0,0
832,4409,2021-07-13 20:08:15.000,14.5757,121.0797,0.89,11.7,168,33.9119,5,8,8,5,8,8,1218,326,50,1,0,0,762.5,0.0,0.0,0.0,0,0
833,4410,2021-07-13 20:08:18.000,14.5757,121.0797,0.05,11.7,183,39.1557,5,7,7,5,7,7,1224,326,48,0,0,0,809.38,0.0,0.0,0.0,0,0
834,4411,2021-07-13 20:08:20.000,14.5757,121.0797,0.05,11.7,183,37.1531,5,8,8,5,8,8,1230,340,53,0,0,0,731.25,0.0,0.0,0.0,0,0
835,4412,2021-07-13 20:08:21.000,14.5757,121.0797,0.06,11.7,109,12.2742,5,8,8,5,8,8,1230,340,53,0,0,0,731.25,0.0,0.0,0.0,0,0
836,4413,2021-07-13 20:08:21.000,14.5757,121.0797,0.06,11.7,189,41.149,6,8,8,6,8,8,1257,348,51,0,0,0,762.5,0.0,0.0,0.0,0,0
837,4414,2021-07-13 20:08:26.000,14.5757,121.0797,0.22,11.7,189,41.2018,6,8,8,6,8,8,1308,365,51,0,0,0,746.88,0.0,0.0,0.0,0,0
838,4415,2021-07-13 20:08:26.000,14.5757,121.0797,0.22,11.7,165,32.1281,6,9,9,6,9,9,1308,370,54,1,0,0,853.13,0.0,0.0,0.0,0,0
839,4416,2021-07-13 20:08:29.000,14.5757,121.0797,0.22,11.8,185,39.609,6,9,9,6,9,9,1308,370,54,1,0,0,778.13,0.0,0.0,0.0,0,0
840,4417,2021-07-13 20:08:31.000,14.5757,121.0797,0.19,11.8,192,40.9317,6,9,9,6,9,9,1332,373,52,1,0,0,731.25,0.0,0.0,0.0,0,0
841,4418,2021-07-13 20:08:33.000,14.5757,121.0797,0.09,11.8,184,39.4351,7,10,10,7,10,10,1491,415,51,1,0,0,715.63,0.0,0.0,0.0,0,0
842,4419,2021-07-13 20:08:36.000,14.5757,121.0797,0.13,11.8,188,40.6583,6,9,9,6,9,9,1491,415,51,1,0,0,746.88,0.0,0.0,0.0,0,0
843,4420,2021-07-13 20:08:37.000,14.5757,121.0797,0.13,11.8,192,43.4142,8,10,10,8,10,10,1686,469,48,1,0,0,900.0,0.0,0.0,0.0,0,0
844,4421,2021-07-13 20:08:39.000,14.5757,121.0797,0.13,11.7,192,42.6741,8,10,10,8,10,10,1713,474,41,1,0,0,746.88,0.0,0.0,0.0,0,0
845,4422,2021-07-13 20:08:41.000,14.5757,121.0797,0.17,11.7,184,38.9603,9,11,11,9,11,11,1776,492,39,1,0,0,731.25,0.0,0.0,0.0,0,0
846,4423,2021-07-13 20:08:43.000,14.5757,121.0797,0.17,11.7,190,41.4812,8,10,10,8,10,10,1776,492,39,1,0,0,746.88,0.0,0.0,0.0,0,0
847,4424,2021-07-13 20:08:45.000,14.5757,121.0797,0.16,11.7,184,39.6989,8,10,10,8,10,10,1881,523,44,1,0,0,731.25,0.0,0.0,0.0,0,0
848,4425,2021-07-13 20:08:47.000,14.5757,121.0797,0.16,11.7,179,37.1419,9,11,11,9,11,11,1881,522,41,1,0,0,746.88,0.0,0.0,0.0,0,0
849,4426,2021-07-13 20:08:47.000,14.5757,121.0797,0.16,11.7,187,39.5348,8,10,10,8,10,10,1881,522,41,1,0,0,746.88,0.0,0.0,0.0,0,0
850,4427,2021-07-13 20:08:47.000,14.5757,121.0797,0.16,11.7,193,41.8444,9,12,12,9,12,12,2094,577,44,1,0,0,762.5,0.0,0.0,0.0,0,0
851,4428,2021-07-13 20:08:53.000,14.5757,121.0797,0.09,11.7,82,20.3351,11,14,14,11,14,14,2274,626,50,2,0,0,731.25,0.0,0.0,0.0,0,0
852,4429,2021-07-13 20:08:53.000,14.5757,121.0797,0.09,11.7,121,34.2787,11,14,14,11,14,14,2445,669,56,1,0,0,715.63,0.0,0.0,0.0,0,0
853,4430,2021-07-13 20:08:57.000,14.5757,121.0797,0.09,11.8,120,34.5322,11,14,14,11,14,14,2445,669,56,1,0,0,746.88,0.0,0.0,0.0,0,0
854,4431,2021-07-13 20:08:59.000,14.5757,121.0797,0.09,11.8,116,34.6406,13,17,17,13,17,17,2574,711,70,2,1,0,715.63,0.0,0.0,0.0,0,0
855,4432,2021-07-13 20:08:59.000,14.5757,121.0797,0.09,11.8,121,35.6657,11,15,15,11,15,15,2385,658,70,2,1,0,715.63,0.0,0.0,0.0,0,0
856,4433,2021-07-13 20:09:03.000,14.5757,121.0797,0.22,11.8,193,43.1122,9,14,14,9,14,14,2130,577,77,3,1,0,715.63,0.0,0.0,0.0,0,0
857,4434,2021-07-13 20:09:05.000,14.5757,121.0797,0.05,11.8,196,43.7393,9,14,14,9,14,14,1938,529,71,3,1,0,746.88,0.0,0.0,0.0,0,0
858,4435,2021-07-13 20:09:07.000,14.5757,121.0797,0.24,11.8,197,44.0717,7,11,12,7,11,12,1680,458,72,3,1,0,715.63,0.0,0.0,0.0,0,0
859,4436,2021-07-13 20:09:09.000,14.5757,121.0797,0.24,11.8,199,44.1022,5,8,9,5,8,9,1269,350,56,2,1,0,731.25,0.0,0.0,0.0,0,0
860,4437,2021-07-13 20:09:11.000,14.5757,121.0797,0.18,11.8,196,43.2637,5,8,8,5,8,8,1086,304,49,1,0,0,715.63,0.0,0.0,0.0,0,0
861,4438,2021-07-13 20:09:14.000,14.5757,121.0797,0.23,11.8,197,43.4376,5,8,8,5,8,8,1089,316,48,1,0,0,715.63,0.0,0.0,0.0,0,0
862,4439,2021-07-13 20:09:15.000,14.5757,121.0797,0.24,11.8,197,42.9094,4,7,7,4,7,7,1122,319,43,1,0,0,746.88,0.0,0.0,0.0,0,0
863,4440,2021-07-13 20:09:17.000,14.5757,121.0797,0.21,11.8,195,41.6117,5,8,8,5,8,8,1122,319,43,1,0,0,746.88,0.0,0.0,0.0,0,0
864,4441,2021-07-13 20:09:17.000,14.5757,121.0797,0.21,11.8,184,39.6462,5,8,8,5,8,8,1134,318,43,1,0,0,715.63,0.0,0.0,0.0,0,0
865,4442,2021-07-13 20:09:22.000,14.5757,121.0797,0.1,11.8,181,38.7551,5,8,8,5,8,8,1194,334,48,2,0,0,746.88,0.0,0.0,0.0,0,0
866,4443,2021-07-13 20:09:23.000,14.5757,121.0797,0.1,11.8,183,38.681,5,8,8,5,8,8,1194,334,48,2,0,0,746.88,0.0,0.0,0.0,0,0
867,4444,2021-07-13 20:09:24.000,14.5757,121.0797,0.11,11.8,178,37.495,6,9,9,6,9,9,1338,374,56,2,0,0,778.13,0.0,0.0,0.0,0,0
868,4445,2021-07-13 20:09:27.000,14.5757,121.0797,0.36,11.8,181,38.6496,7,11,11,7,11,11,1584,433,60,2,0,0,746.88,0.0,0.0,0.0,0,0
869,4446,2021-07-13 20:09:27.000,14.5757,121.0797,0.36,11.8,188,40.2889,7,11,11,7,11,11,1677,454,60,3,1,0,746.88,0.0,0.0,0.0,0,0
870,4447,2021-07-13 20:09:31.000,14.5757,121.0797,0.13,11.8,186,40.0995,7,11,11,7,11,11,1677,454,60,3,1,0,778.13,0.0,0.0,0.0,0,0
871,4448,2021-07-13 20:09:34.000,14.5757,121.0797,0.08,11.8,192,42.1986,8,11,12,8,11,12,1776,478,59,3,1,0,715.63,0.0,0.0,0.0,0,0
872,4449,2021-07-13 20:09:35.000,14.5757,121.0797,0.18,11.8,148,26.7048,7,10,11,7,10,11,1827,483,53,3,1,0,746.88,0.0,0.0,0.0,0,0
873,4450,2021-07-13 20:09:37.000,14.5757,121.0797,0.3,11.8,124,26.6274,8,11,12,8,11,12,1827,483,53,3,1,0,746.88,0.0,0.0,0.0,0,0
874,4451,2021-07-13 20:09:37.000,14.5757,121.0797,0.3,11.8,168,29.141,9,13,13,9,13,13,1983,530,64,3,1,0,731.25,0.0,0.0,0.0,0,0
875,4452,2021-07-13 20:09:42.000,14.5757,121.0797,0.3,11.8,142,21.5462,10,14,15,10,14,15,2109,567,73,4,2,0,731.25,0.0,0.0,0.0,0,0
876,4453,2021-07-13 20:09:42.000,14.5757,121.0797,0.3,11.8,87,18.9801,9,13,14,9,13,14,2025,543,68,3,2,0,837.5,0.0,0.0,0.0,0,0
877,4454,2021-07-13 20:09:46.000,14.5757,121.0797,0.3,11.8,158,21.9017,7,11,12,7,11,12,1785,477,70,3,1,0,762.5,0.0,0.0,0.0,0,0
878,4455,2021-07-13 20:09:46.000,14.5757,121.0797,0.3,11.8,141,17.6157,8,13,13,8,13,13,1803,486,73,4,1,0,762.5,0.0,0.0,0.0,0,0
879,4456,2021-07-13 20:09:46.000,14.5757,121.0797,0.3,11.8,132,16.1568,7,10,11,7,10,11,1605,416,58,3,1,0,746.88,0.0,0.0,0.0,0,0
880,4457,2021-07-13 20:09:46.000,14.5757,121.0797,0.3,11.8,189,19.6382,7,10,11,7,10,11,1605,416,58,3,1,0,746.88,0.0,0.0,0.0,0,0
881,4458,2021-07-13 20:09:54.000,14.5756,121.0796,1.33,11.8,116,24.0761,7,10,10,7,10,10,1512,391,57,2,0,0,793.75,0.0,0.0,0.0,0,0
882,4459,2021-07-13 20:09:55.000,14.5756,121.0796,1.54,11.8,134,30.7436,5,8,8,5,8,8,1428,370,53,2,0,0,715.63,0.0,0.0,0.0,0,0
883,4460,2021-07-13 20:09:57.000,14.5756,121.0796,1.66,11.8,116,35.8692,5,8,8,5,8,8,1428,370,53,2,0,0,731.25,0.0,0.0,0.0,0,0
884,4461,2021-07-13 20:09:57.000,14.5756,121.0796,1.66,11.8,145,50.7788,6,9,9,6,9,9,1443,372,47,2,0,0,746.88,0.0,0.0,0.0,0,0
885,4462,2021-07-13 20:09:57.000,14.5756,121.0796,1.66,11.8,165,59.6951,6,9,9,6,9,9,1446,375,47,1,0,0,731.25,0.0,0.0,0.0,0,0
886,4463,2021-07-13 20:10:04.000,14.5755,121.0796,1.66,13.0,216,72.721,6,8,8,6,8,8,1479,389,42,1,0,0,825.0,0.0,0.0,0.0,0,0
887,4464,2021-07-13 20:10:04.000,14.5755,121.0796,1.66,13.0,224,75.0652,7,9,9,7,9,9,1479,389,42,1,0,0,762.5,0.0,0.0,0.0,0,0
888,4465,2021-07-13 20:10:04.000,14.5755,121.0796,1.66,13.0,209,66.8556,8,9,9,8,9,9,1626,431,42,0,0,0,731.25,0.0,0.0,0.0,0,0
889,4466,2021-07-13 20:10:04.000,14.5755,121.0796,1.66,13.0,169,48.9342,9,11,12,9,11,12,1914,513,52,1,1,0,731.25,0.0,0.0,0.0,0,0
890,4467,2021-07-13 20:10:11.000,14.5755,121.0796,1.81,13.0,161,34.3804,8,10,11,8,10,11,1914,513,52,1,1,0,715.63,0.0,0.0,0.0,0,0
891,4468,2021-07-13 20:10:14.000,14.5755,121.0796,1.89,13.0,115,25.4852,9,10,11,9,10,11,2010,539,52,1,1,0,837.5,0.0,0.0,0.0,0,0
892,4469,2021-07-13 20:10:14.000,14.5755,121.0796,1.89,13.0,92,20.9062,8,10,11,8,10,11,2016,536,46,1,1,0,715.63,0.0,0.0,0.0,0,0
893,4470,2021-07-13 20:10:14.000,14.5755,121.0796,1.89,13.0,94,21.4654,10,12,13,10,12,13,2109,576,49,1,1,0,731.25,0.0,0.0,0.0,0,0
894,4471,2021-07-13 20:10:14.000,14.5755,121.0796,1.89,13.0,100,25.9014,10,12,13,10,12,13,2109,576,49,1,1,0,762.5,0.0,0.0,0.0,0,0
895,4472,2021-07-13 20:10:22.000,14.5754,121.0795,1.89,13.2,108,31.015,12,14,15,12,14,15,2412,658,50,2,1,0,731.25,0.0,0.0,0.0,0,0
896,4473,2021-07-13 20:10:24.000,14.5754,121.0795,1.85,13.2,147,47.2141,14,16,17,14,16,17,2796,764,63,2,1,0,837.5,0.0,0.0,0.0,0,0
897,4474,2021-07-13 20:10:25.000,14.5754,121.0795,1.73,13.2,186,59.9411,14,16,17,14,16,17,2796,764,63,2,1,0,731.25,0.0,0.0,0.0,0,0
898,4475,2021-07-13 20:10:27.000,14.5754,121.0795,1.61,13.2,221,66.9515,15,18,18,15,18,18,3045,838,64,2,1,0,762.5,0.0,0.0,0.0,0,0
899,4476,2021-07-13 20:10:27.000,14.5754,121.0795,1.61,13.2,198,63.4045,15,18,18,15,18,18,3219,877,64,2,1,0,731.25,0.0,0.0,0.0,0,0
900,4477,2021-07-13 20:10:31.000,14.5754,121.0795,1.88,13.2,178,51.5588,16,19,20,16,19,20,3231,882,72,2,1,0,746.88,0.0,0.0,0.0,0,0
901,4478,2021-07-13 20:10:34.000,14.5753,121.0795,1.87,13.2,148,38.4255,16,19,20,16,19,20,3231,882,72,2,1,0,915.63,0.0,0.0,0.0,0,0
902,4479,2021-07-13 20:10:34.000,14.5753,121.0795,1.87,13.2,112,25.5454,14,17,18,14,17,18,2916,791,66,2,1,0,731.25,0.0,0.0,0.0,0,0
903,4480,2021-07-13 20:10:34.000,14.5753,121.0795,1.87,13.2,88,17.5204,13,15,15,13,15,15,2628,717,56,1,0,0,715.63,0.0,0.0,0.0,0,0
904,4481,2021-07-13 20:10:34.000,14.5753,121.0795,1.87,13.2,78,13.9964,13,15,15,13,15,15,2628,717,56,1,0,0,746.88,0.0,0.0,0.0,0,0
905,4482,2021-07-13 20:10:34.000,14.5753,121.0795,1.87,13.2,55,10.832,12,15,15,12,15,15,2517,679,54,1,0,0,762.5,0.0,0.0,0.0,0,0
906,4483,2021-07-13 20:10:44.000,14.5753,121.0794,1.52,13.2,45,10.2529,12,15,15,12,15,15,2466,665,54,2,0,0,731.25,0.0,0.0,0.0,0,0
907,4484,2021-07-13 20:10:46.000,14.5752,121.0794,1.52,13.1,66,13.693,11,14,14,11,14,14,2361,636,54,2,0,0,731.25,0.0,0.0,0.0,0,0
908,4485,2021-07-13 20:10:48.000,14.5752,121.0794,1.52,13.1,102,16.7135,11,14,14,11,14,14,2361,636,54,2,0,0,762.5,0.0,0.0,0.0,0,0
909,4486,2021-07-13 20:10:48.000,14.5752,121.0794,1.52,13.1,89,24.4202,10,12,12,10,12,12,1989,539,47,1,0,0,731.25,0.0,0.0,0.0,0,0
910,4487,2021-07-13 20:10:51.000,14.5752,121.0794,1.74,13.1,117,34.013,8,9,9,8,9,9,1644,436,32,1,0,0,731.25,0.0,0.0,0.0,0,0
911,4488,2021-07-13 20:10:54.000,14.5752,121.0794,1.43,13.1,133,42.1749,8,9,9,8,9,9,1644,436,32,1,0,0,731.25,0.0,0.0,0.0,0,0
912,4489,2021-07-13 20:10:54.000,14.5752,121.0794,1.43,13.1,159,53.8358,6,7,7,6,7,7,1305,337,31,1,0,0,762.5,0.0,0.0,0.0,0,0
913,4490,2021-07-13 20:10:57.000,14.5752,121.0794,1.45,13.1,174,64.1425,5,6,6,5,6,6,1113,294,26,1,0,0,731.25,0.0,0.0,0.0,0,0
914,4491,2021-07-13 20:10:57.000,14.5752,121.0794,1.45,13.1,205,78.2287,5,5,5,5,5,5,1038,271,20,1,0,0,746.88,0.0,0.0,0.0,0,0
